idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
185,128.77767071004573,791.7762,1.043586e-09,1,1,1,1,0,1,1.4432899320127035e-15,2.936539900133539e-13,2.7850491198799787e-06,0,0,1
186,1282142676.854029,913779600.0,0.2500067,0,0,0,0,1,1,1.4752909144722383e-09,4.7337707370960694e-09,1.4210110813425403e-05,10,5,5
187,6641984.6211155355,3243672.0,1.139509,0,0,0,0,1,1,9.764878180178064e-13,1.3133391009453359e-08,7.256280007245517e-08,3,2,3
188,17177630.877062444,194128600.0,0.2499573,0,0,0,0,1,1,7.768258258877836e-11,6.940182817327667e-09,2.1488020822968412e-05,6,3,4
189,76366611.41511433,53520690.0,0.2499622,0,0,0,0,1,1,1.3371873986361358e-11,2.198045920551944e-07,0.00012278238765361924,5,3,4
190,50622375874.52305,54581510000.0,0.2502319,0,0,0,0,1,1,9.587903859742397e-09,4.2660748711398355e-08,0.0002765681000775899,15,8,5
191,1182.4122096033054,369.4511,9.475275e-09,1,1,1,1,1,1,3.7496627556021e-14,2.2201831997659638e-12,2.674656322233843e-08,1,1,2
192,11237217951.90888,9026585000.0,0.2499028,0,0,0,0,1,1,1.1615437546257957e-09,1.568502508202812e-08,6.491609340350832e-05,13,7,5
193,734752674.4255886,619503100.0,0.2500046,0,0,0,0,1,1,5.86894563690122e-09,1.1646771871730577e-08,8.1849094843249e-06,9,5,5
194,17004.03287062348,236591.5,4.471079e-05,1,1,1,1,1,1,1.1868284133242923e-13,4.5357051448036145e-12,2.2926638365561303e-09,1,1,3
195,80.72012975014168,320.3438,2.855403e-10,1,1,1,1,0,1,5.551115123125783e-16,4.629630012686903e-14,5.979081674212239e-10,0,0,1
196,1129207.2133102699,1064721.0,0.01486828,1,1,1,1,1,1,1.2825868183186096e-11,4.609517164924432e-10,1.524950574362796e-08,1,1,3
197,22965660.159029797,105961200.0,0.2499195,0,0,0,0,1,1,3.881514554215926e-11,2.219053121810255e-08,2.5050242410951107e-07,6,3,4
198,259269092.6149272,354153200.0,0.2499973,0,0,0,0,1,1,4.166129274896235e-09,6.696227183855541e-09,9.250328922622009e-05,8,4,5
199,34212.839783885924,139759.7,4.401696e-05,1,1,1,1,1,1,3.519962099574059e-13,3.482991672854041e-12,5.706403900518353e-05,1,1,3
200,15339.10646735627,37712.27,2.605659e-07,1,1,1,1,1,1,4.230504835334159e-13,1.8224310949221945e-12,6.187456436101968e-09,1,1,3
201,13250365418.182138,34739830000.0,0.2505489,0,0,0,0,1,1,4.8853316947372605e-09,5.194571106592605e-08,0.00019339549270225298,13,7,5
202,82127685.42423983,41043450.0,0.2491048,0,0,0,0,1,1,1.0342415853075647e-07,8.774770441281157e-09,0.0003981896298555893,4,2,4
203,701196.7603006257,2990723.0,0.01678565,1,1,1,1,1,1,1.7232770765929217e-11,8.909993853833953e-10,0.00011434163182511003,1,1,3
204,317917311.790907,136878600.0,0.2500017,0,0,0,0,1,1,5.473213622687717e-09,3.6248063369422334e-08,3.568622166797258e-06,7,4,5
205,750391285132.3113,591667800000.0,0.2542087,0,0,0,0,1,1,1.2773868358070103e-07,1.2572866025001476e-07,0.0001380562143825365,19,10,5
206,27989847834.289223,130780900000.0,0.2522506,0,0,0,0,1,1,4.962745436820626e-09,3.207300997010165e-08,0.0002731282263387924,15,8,5
207,35.20080580253758,26.95244,1.050646e-11,1,1,1,1,0,1,2.220446049250313e-16,1.1524114995609125e-13,5.106568308210768e-07,0,0,1
208,14604.438856282943,55888.44,9.013909e-06,1,1,1,1,1,1,3.7914116290949096e-14,5.3706483704729635e-12,1.3489997396920472e-08,1,1,3
209,291.9590515868983,664.8788,2.053556e-09,1,1,1,1,0,1,5.273559366969494e-16,3.7414515929867775e-14,3.242077828424783e-09,0,0,1
210,897459193.9549991,701343300.0,0.2500068,0,0,0,0,1,1,5.868861528998071e-09,1.6120006734310312e-08,7.435692171154772e-05,9,5,5
211,24153580.481634628,46010420.0,0.2143148,0,0,0,0,1,1,2.8303392962669705e-10,2.4142001175953e-09,0.00015549599392244984,3,2,4
212,408573.76223430934,2473358.0,0.01044002,1,1,1,1,1,1,8.848477506262498e-14,5.783362677647119e-11,4.881543280710332e-09,1,1,3
213,430.2777031607456,201.0119,2.285113e-09,1,1,1,1,0,1,1.4552964384965915e-14,1.7090404329011254e-13,2.309145203559608e-08,0,0,2
214,57073520.68423166,43882990.0,0.2499209,0,0,0,0,1,1,8.0141226987962e-10,4.3401707894297203e-08,6.143589043050568e-07,5,3,4
215,28039124384.061222,23614620000.0,0.2498685,0,0,0,0,1,1,4.450818335119313e-10,3.349446456202621e-08,2.8006284689582488e-05,14,7,5
216,17.682529893386373,18.93467,8.412365e-13,1,1,1,1,0,1,1.1102230246251565e-16,2.5424107263916085e-14,3.4824328976057473e-09,0,0,1
217,374483.056426624,2645380.0,0.01048333,1,1,1,1,1,1,6.998845947236987e-13,5.103317768373472e-11,1.6913857647793407e-08,1,1,3
218,14109352863.950693,35308770000.0,0.2502379,0,0,0,0,1,1,4.8071482350309225e-09,3.133298092983239e-06,8.506451158840633e-05,14,7,5
219,4070170586611.0757,3377622000000.0,0.2226132,0,0,0,0,1,1,6.652276341302314e-07,6.65202930965679e-07,4.77432040466752e-05,21,11,6
220,5805661.779627233,6969774.0,0.1639282,0,0,0,0,1,1,4.934552766400202e-12,9.112329224514326e-10,6.859717462187609e-05,2,1,3
221,1055734981.4950578,1826930000.0,0.2498272,0,0,0,0,1,1,5.775902645055453e-09,1.802951370422079e-07,0.015185307353204891,7,4,4
222,915.9154302964125,1840.778,3.769342e-09,1,1,1,1,1,1,1.2323475573339238e-14,3.4450220454118607e-13,7.797767043182802e-08,1,1,2
223,34165.96434800545,13021.6,4.577956e-06,1,1,1,1,1,1,7.052136652418994e-13,7.708234051051477e-11,7.477215789908342e-05,1,1,3
224,11554913418.401375,9629153000.0,0.249966,0,0,0,0,1,1,1.6643835865082224e-08,3.831918760077713e-08,0.00012826746957173008,13,9,5
225,4172769778704.832,2647163000000.0,0.2777206,0,0,0,0,1,1,7.342248841193192e-07,7.349709894999069e-07,0.00021065818876612726,22,11,6
226,92646218845.5717,198607200000.0,0.2478358,0,0,0,0,1,1,1.6597366814252723e-08,2.496299977838845e-08,2.7126738719407406e-05,16,8,5
227,2784607.0514012803,7068047.0,0.05404477,1,1,0,1,1,1,1.3265250009553142e-11,6.578071420904053e-10,0.000159891194725148,2,1,3
228,890.4208658825949,487.2406,4.770726e-09,1,1,1,1,0,1,1.304512053934559e-14,2.788880237858393e-13,7.009117286571609e-09,0,0,1
229,7672.816292832426,17550.63,1.229013e-06,1,1,1,1,1,1,1.1113332476497817e-13,8.25894908018654e-12,2.6505495354101072e-08,1,1,3
230,1780655.6566229982,997926.5,0.07088574,1,1,1,1,1,1,8.056085121399125e-11,1.1583194020906798e-09,2.21318519543008e-08,1,1,3
231,33231276.295009587,14503600.0,0.2490226,0,0,0,0,1,1,4.3595350769894596e-08,5.5977598600916583e-08,0.00011069411908132634,4,2,4
232,13979.61518996438,29815.56,4.633103e-06,1,1,1,1,1,1,3.5571545708990016e-13,6.394773599538439e-12,1.894041024019799e-08,1,1,3
233,5944050.02549238,2333336.0,0.08736383,1,1,1,1,1,1,5.51569900864024e-11,4.28194901758161e-09,0.0003131359109342924,2,1,3
234,1704510312.1320193,1579115000.0,0.2500063,0,0,0,0,1,1,5.9083185011132855e-09,2.589716363576855e-07,1.8942768518881437e-05,10,5,5
235,14350418311.698244,73735520000.0,0.2494909,0,0,0,0,1,1,2.1981305664553474e-09,6.7402293191243245e-09,2.157780944644916e-06,15,8,5
236,42926.61341575962,49124.49,2.344281e-05,1,1,1,1,1,1,5.235811784132238e-13,1.739264288147524e-11,0.00017479546629350917,1,1,3
237,58974.76402749127,45959.29,7.693348e-05,1,1,1,1,1,1,3.429938879251087e-13,5.849711061939414e-11,0.0001274981420532776,1,1,3
238,17157741018.011116,7114003000.0,0.2499724,0,0,0,0,1,1,4.157139632532392e-09,8.027142694988498e-08,0.0001682887988944115,13,7,5
239,1152562.1085134544,373993.5,0.003771429,1,1,1,1,1,1,2.8302450259741482e-11,5.242913374740291e-10,1.15931021152539e-08,1,1,3
240,9051.5753080468,6503.226,4.159479e-07,1,1,1,1,1,1,9.35918009759007e-14,3.1859515026155805e-12,3.839942873989921e-05,1,1,3
241,161620507822.23218,70584400000.0,0.2504147,0,0,0,0,1,1,2.8256135316758762e-08,2.3279084245721796e-08,0.00012642957585503337,16,8,5
242,1801867.323112057,7790006.0,0.1039322,1,1,1,1,1,1,1.9762302905235174e-11,1.2124582449146715e-09,2.5721156842961612e-05,2,1,3
243,102063.78023730933,69675.0,0.0001098031,1,1,1,1,1,1,2.63648359909297e-12,2.1996160704493502e-11,2.326059602123889e-08,1,1,3
244,499308088.2283935,475612200.0,0.2500016,0,0,0,0,1,1,2.3755523104185272e-09,1.709974201125064e-08,4.1210804296254455e-05,8,5,5
245,1983255.4075192162,2173622.0,0.03508738,1,1,1,1,1,1,6.64759358670608e-11,7.409896030097229e-10,0.00014818224877932717,1,1,3
246,348133758.4339947,248140900.0,0.2500009,0,0,0,0,1,1,2.1028024642883587e-09,2.391308071697712e-08,8.878207149994796e-05,8,4,5
247,8490648.760548271,5401436.0,0.1878462,0,0,0,0,1,1,4.101885497931335e-12,2.2633163121454913e-09,1.658083308730962e-05,2,1,3
248,85.08076173771846,240.4075,8.559703e-11,1,1,1,1,0,1,1.1102230246251565e-16,3.3306690738754696e-16,1.503144052561467e-07,0,0,1
249,62868.18087431112,28643.36,3.2178e-05,1,1,1,1,1,1,8.082566057125977e-13,5.900902969132245e-11,3.8816281455732204e-05,1,1,3
250,1680945275.1680956,528281400.0,0.2500035,0,0,0,0,1,1,4.6152926962799936e-09,4.051569340269229e-08,0.0004109349265265281,9,5,5
251,235584.21535171554,469619.4,0.0007891111,1,1,1,1,1,1,6.866174295794281e-13,1.9183654664800542e-11,5.486982270208607e-06,1,1,3
252,159.14428127739717,86.59873,2.336881e-10,1,1,1,1,0,1,1.2588316399087003e-16,2.5969696731316487e-13,6.321113134327291e-06,0,0,1
253,58292309.357360676,116210100.0,0.2494683,0,0,0,0,1,1,3.5553215926853454e-10,7.355943298925638e-08,0.00025778717542235263,4,2,4
254,957314.0101503186,893602.1,0.009374443,1,1,1,1,1,1,2.116640196447861e-12,2.1136981054326043e-12,3.668930992711816e-05,1,1,3
255,404699.82849038875,268014.2,0.001945507,1,1,1,1,1,1,4.898657818809537e-12,3.4342697560383077e-10,1.2757793345060383e-05,1,1,3
256,37611981.41293672,40279530.0,0.2497488,0,0,0,0,1,1,2.605616733486471e-08,7.806808977051105e-08,5.1285015838509196e-05,4,3,4
257,1166391.1291437715,2276310.0,0.03207325,1,1,1,1,1,1,5.6602500464464356e-12,4.643152529126837e-11,2.8088025461059374e-08,1,1,3
258,5140619061.773238,4791601000.0,0.2499848,0,0,0,0,1,1,2.049711689267042e-08,3.883174282126589e-08,0.00020698888882753064,11,6,5
259,3399.7387886640468,4232.456,1.597835e-07,1,1,1,1,1,1,2.3148150063434514e-14,2.366218332383596e-12,2.29652038497008e-08,1,1,2
260,1082233.9709553916,278537.3,0.003782542,1,1,1,1,1,1,4.975112824448397e-11,1.259973072826291e-09,1.0180752674410526e-05,1,1,3
261,2672039.495031593,1191068.0,0.04335856,1,1,1,1,1,1,9.532208016217593e-11,2.5740852352953962e-09,3.4003576287931274e-09,1,1,3
262,117.3725975119803,125.9385,5.225288e-11,1,1,1,1,0,1,6.661338147750939e-16,7.799316747991725e-14,4.451463930243982e-07,0,0,1
263,4525046998.79559,4169014000.0,0.2498964,0,0,0,0,1,1,1.2930130854904576e-08,1.2611481570168337e-07,0.0008616730836841224,10,5,5
264,297907.4547031945,380617.2,0.001199574,1,1,1,1,1,1,1.5167866962428889e-12,2.1971963137801254e-10,0.00018913773823509006,1,1,3
265,657569410.134245,5515202000.0,0.2500402,0,0,0,0,1,1,1.7588269729529316e-10,8.697061404383533e-10,2.928991818945681e-05,11,6,5
266,103523204.86000104,73198370.0,0.249991,0,0,0,0,1,1,2.641100884306742e-09,3.167745436160003e-08,1.1148855778430665e-06,6,3,4
267,65221.130710001395,69205.67,3.228612e-05,1,1,1,1,1,1,3.0059288391726113e-13,2.303368606959566e-11,3.1244798970320176e-09,1,1,3
268,12467869617.10283,16986110000.0,0.2500792,0,0,0,0,1,1,5.308335490779881e-09,8.543707037729545e-09,2.7309381662400654e-05,13,7,5
269,30687627.130557615,28272250.0,0.2488595,0,0,0,0,1,1,4.28661306450806e-08,5.448242085259736e-08,2.0455532702745582e-05,4,2,4
270,92654.31738090722,79884.91,9.099929e-05,1,1,1,1,1,1,2.8742452612163682e-12,1.8486238751358265e-10,4.682045323157851e-08,1,1,3
271,290305798010.2762,223067100000.0,0.2490686,0,0,0,0,1,1,4.907293703775015e-08,4.7174222822331786e-08,0.0003460902741417081,17,9,5
272,102116.45898727087,353247.5,4.975611e-05,1,1,1,1,1,1,1.8582357874663558e-13,1.6972145910898462e-11,3.0741764401875926e-05,1,1,3
273,11384527767.307377,12644520000.0,0.2499461,0,0,0,0,1,1,1.3692242673002397e-08,5.341671632796974e-08,0.0001263870027638503,13,7,5
274,4802278926.727619,3665370000.0,0.2500131,0,0,0,0,1,1,4.628975790236551e-09,3.851738964286592e-08,7.302228978167249e-05,11,6,5
275,208159.93702840453,118520.8,0.0002549086,1,1,1,1,1,1,1.4834800055041342e-12,1.2095402457390492e-10,4.550186338825313e-09,1,1,3
276,375971465.1878064,472232800.0,0.2499877,0,0,0,0,1,1,4.4441816893225905e-10,8.174161014729009e-09,4.6193920638093466e-05,7,4,4
277,1639132790.5253646,1139616000.0,0.2500039,0,0,0,0,1,1,4.7489450150095536e-09,9.065614814396383e-09,3.5087793178734117e-06,10,5,5
278,621094.1352212678,563379.2,0.003838239,1,1,1,1,1,1,4.64850380410553e-13,1.5796619567964854e-10,1.7539301677693686e-08,1,1,3
279,753111269.3099432,699360600.0,0.2500028,0,0,0,0,1,1,8.863513353846027e-11,5.6488497229854466e-08,8.340184088483011e-06,9,5,5
280,4598.445479949289,16835.52,4.690544e-07,1,1,1,1,1,1,7.216449660063518e-15,4.940825526489334e-12,7.001255341110291e-05,1,1,3
281,3297.804153895029,2388.379,1.282592e-07,1,1,1,1,1,1,1.5545174428090894e-14,1.381096047354424e-12,8.424546449902388e-05,1,1,3
282,51481419.57367315,40736980.0,0.2499729,0,0,0,0,1,1,1.77161459547838e-10,1.3701278100739568e-09,0.00010836467077706541,5,3,4
283,13015630.60764569,11199800.0,0.1118413,1,1,0,1,1,1,1.579231761472677e-07,1.6649273024138544e-07,0.000200899485224032,1,1,3
284,455.29351965257683,239.474,2.192827e-09,1,1,1,1,0,1,1.5450545981435805e-14,5.187573726095775e-13,4.181685507721017e-08,0,0,2
285,629.0279211355046,715.9645,4.475056e-09,1,1,1,1,0,1,1.622383028390598e-15,2.3308236174544927e-13,2.8166350480290637e-05,0,0,1
286,223230.04658507396,170011.2,0.0007068383,1,1,1,1,1,1,7.780637867425099e-12,1.535218193161366e-10,0.00011601469932831226,1,1,3
287,869574886.7250053,893982300.0,0.2499973,0,0,0,0,1,1,1.5830492472446167e-09,3.84238325268349e-07,1.689839319729547e-05,9,5,5
288,1327.1727463620662,4185.058,2.299943e-09,1,1,1,1,1,1,2.3869795029440866e-14,2.439159985101469e-13,2.94578513390098e-05,1,1,2
289,791814571.1312419,6320238000.0,0.2500211,0,0,0,0,1,1,9.809087986312193e-10,1.2231803847573275e-08,8.525115845980924e-06,11,6,5
290,1248089314.4176784,592295500.0,0.2500028,0,0,0,0,1,1,3.593866674169045e-10,3.233935362755133e-08,1.3818763604954181e-05,9,5,5
291,378.60249778093873,1857.858,5.779665e-09,1,1,1,1,0,1,3.4416913763379853e-15,2.2720714198953829e-13,7.405324686793335e-10,0,0,1
292,1502430.6755523307,1185857.0,0.02512509,1,1,1,1,1,1,8.700417605805902e-12,7.704506444048342e-10,8.499102480715983e-09,1,1,3
293,38162.21739988822,27279.44,1.083089e-05,1,1,1,1,1,1,1.55252649753568e-12,2.4600758417085392e-11,0.00017241880430808728,1,1,3
294,124284.78203408173,678567.2,0.0009351052,1,1,1,1,1,1,1.275035632630761e-12,9.674966383599326e-11,3.26047124936113e-05,1,1,3
295,458131.62253242126,440094.9,0.002545163,1,1,1,1,1,1,1.5312767882085332e-12,5.898069692380818e-10,8.73621022031657e-05,1,1,3
296,1437.594626750137,713.2162,9.837797e-09,1,1,1,1,1,1,4.440892098500626e-15,2.3454571618231057e-12,2.36925046248615e-08,1,1,2
297,761385329.7694962,2519672000.0,0.2500081,0,0,0,0,1,1,2.0938728528818729e-10,5.534812663743338e-09,4.523472768097614e-05,10,5,5
298,17052861060.948685,13588900000.0,0.2499502,0,0,0,0,1,1,8.075335067303513e-09,3.0938555162229875e-08,0.00018932950754957378,13,7,5
299,11793.138461693936,34429.43,1.842714e-06,1,1,1,1,1,1,4.707345624410664e-14,8.971434706239734e-13,5.4071986032300234e-06,1,1,3
300,14.151403553839298,4.947186,7.755021e-13,1,1,1,1,0,1,1.1102230246251565e-16,1.0769163338864018e-14,2.718189062722587e-08,0,0,1
301,1719.6522473813745,1295.063,4.058089e-08,1,1,1,1,1,1,5.3398619309761104e-14,6.211316555752161e-13,4.93685937302787e-05,1,1,2
302,344.38386603047064,1049.261,4.557843e-10,1,1,1,1,0,1,4.440892098500626e-15,4.718447854656915e-14,2.2753682382692375e-08,0,0,1
303,18377212.294920802,33535000.0,0.2478011,0,0,0,0,1,1,8.641221072025473e-11,3.86558307585716e-09,0.00062782452696164,4,2,4
304,491357.4007622093,3762628.0,0.01680481,1,1,1,1,1,1,5.2453597021440146e-12,9.536268996690467e-11,0.00046423216904609155,1,1,3
305,2824969.1809702446,23698730.0,4.751623,0,0,0,0,1,1,5.124397850497786e-08,4.970682188076836e-08,1.497979529307969e-08,3,2,3
306,47592.83844432923,61227.88,2.263377e-05,1,1,1,1,1,1,1.021183138050219e-12,4.524070007505543e-11,0.00012818841400763503,1,1,3
307,96625421838.63547,703462300000.0,0.2472021,0,0,0,0,1,1,1.627427439605611e-08,1.6518462310988786e-08,1.7659608381194518e-05,17,9,5
308,317.94637970750637,179.4246,9.955681e-10,1,1,1,1,0,1,1.2897671383703417e-14,2.2188025302277285e-13,4.068225687263679e-08,0,0,1
309,346963577135.48315,246227700000.0,0.2476568,0,0,0,0,1,1,5.891729163475042e-08,6.131305625129433e-08,0.00012095528275462314,18,9,5
310,464.8546970352791,202.6582,2.411883e-10,1,1,1,1,0,1,4.3298697960381105e-15,1.706690344605022e-13,4.434152261229007e-06,0,0,1
311,3373117690.7218165,2499817000.0,0.2499836,0,0,0,0,1,1,5.245263032448194e-09,8.121775915021057e-09,9.800220731903061e-05,11,6,5
312,31106.61083585687,19839.02,1.775547e-05,1,1,1,1,1,1,1.074627504827121e-12,1.3124677319125725e-11,8.90760924355056e-05,1,1,3
313,1602.7086774456598,1369.863,2.055859e-08,1,1,1,1,1,1,9.603429163007604e-15,3.4747205113205837e-13,1.83473954387392e-05,1,1,2
314,2954.568422216998,2945.91,9.677362e-08,1,1,1,1,1,1,4.27141952213094e-14,2.1922370044926754e-12,6.940970020021732e-09,1,1,2
315,68219006.31334451,506688600.0,0.2500032,0,0,0,0,1,1,2.542998922550055e-09,1.6057697393989656e-09,4.669733604245607e-05,7,4,4
316,1596493021.7699473,2769816000.0,0.2500191,0,0,0,0,1,1,5.176785000671202e-09,1.1401825039669689e-08,0.00015072208129418563,10,6,5
317,24728.972618112904,160809.8,3.561729e-05,1,1,1,1,1,1,2.89906987305244e-13,7.174594252035149e-12,3.7451647485586825e-05,1,1,3
318,44370104568.53389,59465920000.0,0.249794,0,0,0,0,1,1,7.779041077959903e-09,3.359448064177428e-08,0.00044670600873220057,15,8,5
319,986028424722.5667,691201800000.0,0.2464657,0,0,0,0,1,1,1.6635381498468345e-07,1.683009891708389e-07,0.00015329904800774423,19,10,5
320,8602.702433013355,5497.756,4.391346e-07,1,1,1,1,1,1,4.426459199180499e-13,1.209010669356303e-11,1.962682794065529e-08,1,1,3
321,119.38776026723566,129.215,1.561499e-10,1,1,1,1,0,1,1.7763568394002505e-15,4.091171845743702e-14,9.865061557090549e-07,0,0,1
322,210.5132927221644,273.8217,6.520768e-10,1,1,1,1,0,1,1.9806632881393143e-16,3.1235060053956987e-13,4.317232084335174e-06,0,0,1
323,30364730.30121335,188166000.0,0.2499797,0,0,0,0,1,1,5.863214802559469e-09,4.579012558014739e-09,4.4222442114605354e-05,6,3,4
324,29.4187091797779,131.474,3.885044e-11,1,1,1,1,0,1,5.211480496609829e-16,2.5362538416834502e-14,1.4905316622733441e-06,0,0,1
325,133433000.03822578,119797100.0,0.2499984,0,0,0,0,1,1,7.811666868917655e-10,1.2383230052481764e-08,8.012824082420655e-05,7,4,4
326,376627307272.0534,150297100000.0,0.2521354,0,0,0,0,1,1,6.41970062748588e-08,6.322540736028396e-08,2.3623867222312107e-05,18,9,5
327,876.3057387565793,4010.742,2.424965e-09,1,1,1,1,0,1,6.106226635438361e-16,3.7153613519080864e-13,8.70812307168789e-06,0,0,1
328,11459382341.18028,127971800000.0,0.2507071,0,0,0,0,1,1,1.6183262507851737e-09,3.3728496107165995e-09,4.432631504597273e-05,15,8,5
329,13274.127782578147,12943.93,1.875881e-06,1,1,1,1,1,1,1.546540673302843e-13,7.595757356426702e-12,4.7449591478176956e-09,1,1,3
330,313565871.73972356,141611200.0,0.2500007,0,0,0,0,1,1,4.428238502121162e-09,4.402047020911869e-08,0.00015814188241516076,6,4,4
331,7644.7479725265075,8518.838,3.202836e-07,1,1,1,1,1,1,4.8155923693116165e-14,1.9743928714177628e-12,0.00013261315007276342,1,1,3
332,27064793558.416893,16296440000.0,0.2499866,0,0,0,0,1,1,1.776606639580791e-10,4.692714905552009e-08,4.442558155060006e-05,13,7,5
333,200.94902240485055,357.6956,7.827855e-10,1,1,1,1,0,1,8.881784197001252e-16,4.4353409833775004e-14,3.2005047874705816e-06,0,0,1
334,10.391673959477679,47.70821,2.593339e-12,1,1,1,1,0,1,2.220446049250313e-16,3.219646771412954e-14,5.101846782817887e-07,0,0,1
335,13023.982323847991,24497.02,1.689803e-06,1,1,1,1,1,1,4.774817587597287e-13,3.6835685414275356e-11,0.00021562174810624672,1,1,3
336,2808443336.227911,4817846000.0,0.2499613,0,0,0,0,1,1,9.595261196704286e-09,2.0300843456277917e-07,3.1167745874360886e-05,10,6,5
337,772339.1455193259,569170.2,0.007013814,1,1,1,1,1,1,9.457322631932174e-12,2.086864935772093e-10,1.0497198510138553e-05,1,1,3
338,1259181202.1866355,1056702000.0,0.2500024,0,0,0,0,1,1,3.6289264926381293e-09,4.376549012086173e-09,0.0001831409960749708,9,5,5
339,14.17384823114728,8.309908,9.289376e-13,1,1,1,1,0,1,0.0,3.552713678800501e-15,2.4126942221869285e-08,0,0,1
340,59.634609432747425,345.5816,1.844612e-10,1,1,1,1,0,1,1.1102230246251565e-16,9.353628982466944e-15,1.1388712473081597e-09,0,0,1
341,35.37126729004273,93.00273,3.369225e-11,1,1,1,1,0,1,1.1102230246251565e-16,1.887379141862766e-14,1.0492459123767617e-08,0,0,1
342,3262308293564.0244,2695333000000.0,0.2314912,0,0,0,0,1,1,5.396164379042508e-07,5.392414771399818e-07,0.00011979011711910532,21,11,6
343,17832.99763852473,10127.73,3.476653e-06,1,1,1,1,1,1,1.1116355206521778e-13,1.4770279953249087e-11,5.390706369769649e-05,1,1,3
344,5087.744170166357,17831.32,9.497335e-07,1,1,1,1,1,1,3.552713678800501e-15,3.1086244689504383e-15,6.232615405554753e-06,1,1,3
345,311453519865.9847,174595300000.0,0.2510688,0,0,0,0,1,1,5.2453043084839366e-08,5.0599849404186465e-08,0.00010546866488749589,17,9,5
346,22229836.600003507,334920100.0,0.2499895,0,0,0,0,1,1,5.916711565134847e-12,1.4003614656754593e-09,2.5353969831942713e-07,7,4,4
