idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
190,50622375874.52305,54581510000.0,0.2544043,0,0,0,0,1,1,1.5753585752564803e-07,1.5700271349672335e-07,0.0009591306897229757,19,10,5
191,1182.4122096033054,369.4511,0.2083593,0,0,0,0,1,1,6.643546624039756e-14,1.2382895292299186e-12,1.000149138133849e-05,5,3,5
192,11237217951.90888,9026585000.0,0.2421625,0,0,0,0,1,1,1.518671895885948e-07,1.5144447992981867e-07,7.855350673912674e-05,19,10,6
193,734752674.4255886,619503100.0,0.2638096,0,0,0,0,1,1,3.9280740730799034e-07,3.9272377776646564e-07,0.0001122451933351981,21,11,6
194,17004.03287062348,236591.5,0.2862172,0,0,0,0,1,1,4.227997267791661e-06,4.228011167395351e-06,5.570741622662467e-06,15,8,5
195,80.72012975014168,320.3438,0.0392921,1,1,1,1,1,1,0.0029983791339880383,0.002998379133976714,0.0029983514528730826,3,2,5
196,1129207.2133102699,1064721.0,0.2494106,0,0,0,0,1,1,8.791158385904432e-07,8.799082779123484e-07,8.040195525876596e-05,15,8,5
197,22965660.159029797,105961200.0,0.258899,0,0,0,0,1,1,3.9450246208661e-08,3.9279154123716964e-08,3.045515616403871e-05,19,10,5
198,259269092.6149272,354153200.0,0.2367407,0,0,0,0,1,1,2.560372837634439e-07,2.554528379383747e-07,9.42914285694818e-05,20,11,5
199,34212.839783885924,139759.7,0.3066995,0,0,0,0,1,1,8.634632931159292e-06,8.634633436699346e-06,6.512548278436725e-05,16,8,5
200,15339.10646735627,37712.27,0.2978656,0,0,0,0,1,1,2.694511280765255e-13,1.4038770146385104e-12,0.0001297356968100738,7,4,5
201,13250365418.182138,34739830000.0,0.2562,0,0,0,0,1,1,2.621191269591705e-08,2.9024871173177758e-08,0.0001684941080515312,16,9,5
202,82127685.42423983,41043450.0,0.2411305,0,0,0,0,1,1,1.130830294737367e-07,4.3821045906885576e-07,1.6861178280406676e-05,15,8,5
203,701196.7603006257,2990723.0,0.2606936,0,0,0,0,1,1,4.865150128319229e-07,4.866838788641914e-07,0.00011227522761092512,16,8,5
204,317917311.790907,136878600.0,0.2516558,0,0,0,0,1,1,7.26642523190618e-08,6.991895876337007e-08,0.0001387676506712294,18,9,5
205,750391285132.3113,591667800000.0,0.2589122,0,0,0,0,1,1,2.726661039872256e-07,2.728286078626828e-07,7.054257526207713e-05,20,10,6
206,27989847834.289223,130780900000.0,0.2837136,0,0,0,0,1,1,1.0396942823343025e-07,1.0303644243370158e-07,5.0072744428086846e-05,19,10,5
207,35.20080580253758,26.95244,0.07468049,1,1,1,1,1,1,2.220446049250313e-16,3.530509218307998e-14,6.298661203718581e-07,4,2,5
208,14604.438856282943,55888.44,0.2501704,0,0,0,0,1,1,3.885780586188048e-15,3.470279619222083e-12,8.509974205483939e-06,12,6,5
209,291.9590515868983,664.8788,0.2729697,0,0,0,0,1,1,2.6922908347160046e-15,6.961098364399732e-14,5.928043699254815e-07,8,4,5
210,897459193.9549991,701343300.0,0.2536195,0,0,0,0,1,1,7.990523261469439e-08,7.97963611282908e-08,0.00010475629686627806,18,10,5
211,24153580.481634628,46010420.0,0.2402934,0,0,0,0,1,1,8.300559194984736e-07,8.292260404441087e-07,0.00014080344898531605,20,10,6
212,408573.76223430934,2473358.0,0.2811753,0,0,0,0,1,1,1.0704249375770303e-08,1.0981591525016654e-08,1.40559069550239e-06,18,9,5
213,430.2777031607456,201.0119,0.2425943,0,0,0,0,1,1,0.002107272530178414,0.0021072725310614807,0.002100334764150631,7,4,6
214,57073520.68423166,43882990.0,0.2415181,0,0,0,0,1,1,5.548900831042758e-07,5.54455986123692e-07,0.00016476555061573084,21,11,6
215,28039124384.061222,23614620000.0,0.2481237,0,0,0,0,1,1,6.764438430146399e-08,7.222431845473603e-08,0.00011536801790728748,18,9,5
216,17.682529893386373,18.93467,0.006743519,1,1,1,1,1,1,6.661338147750939e-16,1.8318679906315083e-14,4.1375008053012863e-07,3,2,5
217,374483.056426624,2645380.0,0.289485,0,0,0,0,1,1,6.138738450900405e-07,6.13914171720964e-07,1.458622411232291e-05,19,10,6
218,14109352863.950693,35308770000.0,0.5967858,0,0,0,0,1,1,1.376737376990178e-06,1.3766939259696187e-06,7.344160585720516e-05,24,12,6
219,4070170586611.0757,3377622000000.0,0.2493914,0,0,0,0,1,1,1.503424245842044e-08,3.03370923143137e-08,0.00012493938137872617,16,8,5
220,5805661.779627233,6969774.0,0.2494074,0,0,0,0,1,1,3.2973068719854837e-11,3.8033759475197826e-10,0.00011392650697356066,15,8,5
221,1055734981.4950578,1826930000.0,0.3837621,0,0,0,0,1,1,0.01517011175429639,0.015170111754788218,0.0151332128936712,9,4,6
222,915.9154302964125,1840.778,0.3670585,0,0,0,0,1,1,1.199040866595169e-14,9.788836408120005e-13,1.352533804177547e-06,10,5,6
223,34165.96434800545,13021.6,0.2513509,0,0,0,0,1,1,2.9043434324194095e-13,3.8757441700454365e-11,0.0006712954428111928,12,6,5
224,11554913418.401375,9629153000.0,0.2331584,0,0,0,0,1,1,9.431543656068797e-07,9.435273875535444e-07,0.00016736811654438633,22,11,6
225,4172769778704.832,2647163000000.0,0.2896073,0,0,0,0,1,1,1.0725614570384254e-06,1.0726104761646808e-06,0.0001961374491165558,22,11,6
226,92646218845.5717,198607200000.0,0.2372291,0,0,0,0,1,1,8.23045723796767e-08,8.637325976668109e-08,0.00013082556993537775,18,9,5
227,2784607.0514012803,7068047.0,0.07807031,1,1,0,1,1,1,0.06825828784843946,0.0682582878484439,0.06825825398502339,4,2,5
228,890.4208658825949,487.2406,0.2415788,0,0,0,0,1,1,0.002073058388221527,0.0020730583871666486,0.0020890902038499526,10,5,6
229,7672.816292832426,17550.63,0.2858539,0,0,0,0,1,1,1.2279066652354231e-13,9.003242595895244e-12,5.867760683342382e-06,12,6,5
230,1780655.6566229982,997926.5,0.2512404,0,0,0,0,1,1,3.387976794010898e-07,3.397305367443519e-07,3.362866826834442e-05,16,8,5
231,33231276.295009587,14503600.0,0.2187496,0,0,0,0,1,1,1.0633479998254247e-06,1.063436926475951e-06,0.0003466587920526078,21,11,6
232,13979.61518996438,29815.56,1.611462,0,0,0,0,1,1,7.456939310479527e-08,7.457110495767694e-08,2.111898466072848e-05,17,9,5
233,5944050.02549238,2333336.0,0.2476419,0,0,0,0,1,1,8.792576799976359e-07,8.793557872976976e-07,0.00030008249372848184,20,10,6
234,1704510312.1320193,1579115000.0,0.3699765,0,0,0,0,1,1,5.504158238078816e-07,5.509955964821955e-07,2.2757465784506437e-05,21,11,6
235,14350418311.698244,73735520000.0,0.2790706,0,0,0,0,1,1,5.358815471923073e-07,5.358805804100975e-07,0.0038124202753908043,22,15,6
236,42926.61341575962,49124.49,0.2492663,0,0,0,0,1,1,2.036858074916381e-05,2.0368691575733955e-05,0.00019070021546918614,11,6,5
237,58974.76402749127,45959.29,0.2707756,0,0,0,0,1,1,8.545584911030689e-06,8.545660310398833e-06,9.343654109519123e-05,16,8,6
238,17157741018.011116,7114003000.0,0.2479657,0,0,0,0,1,1,2.1349434409234647e-07,2.1605083955211768e-07,0.00016477212485266346,19,10,5
239,1152562.1085134544,373993.5,0.2504256,0,0,0,0,1,1,5.881664270921835e-11,1.6736079555036623e-10,0.0002574511220190645,15,8,5
240,9051.5753080468,6503.226,0.2479113,0,0,0,0,1,1,0.00024139543364287697,0.00024139543207363223,0.0003576734357925715,10,5,5
241,161620507822.23218,70584400000.0,0.2670051,0,0,0,0,1,1,1.1403799231642933e-06,1.1401211514376988e-06,3.746941330455994e-05,22,11,6
242,1801867.323112057,7790006.0,1.581625,0,0,0,0,1,1,3.418656001508147e-06,3.4186727614349266e-06,4.950341010834247e-05,23,12,5
243,102063.78023730933,69675.0,0.2405088,0,0,0,0,1,1,1.0300417222661103e-05,1.0300286382029901e-05,0.00011502975117383982,15,8,6
244,499308088.2283935,475612200.0,0.2513057,0,0,0,0,1,1,6.652548767416278e-08,6.47089432592729e-08,0.00018166914970946246,18,9,5
245,1983255.4075192162,2173622.0,0.3532053,0,0,0,0,1,1,8.395775098479774e-07,8.399328524921756e-07,4.113230676272561e-05,20,10,6
246,348133758.4339947,248140900.0,0.2509469,0,0,0,0,1,1,3.816455797454074e-08,2.9196519167669403e-08,0.0001411339407908461,17,9,5
247,8490648.760548271,5401436.0,0.2375445,0,0,0,0,1,1,8.72015726405273e-07,8.725525330044448e-07,0.00012467385638748052,21,11,6
248,85.08076173771846,240.4075,1.169242,0,0,0,0,1,1,0.012092413949588543,0.012092413949629344,0.012093065866396135,5,3,5
249,62868.18087431112,28643.36,0.2489034,0,0,0,0,1,1,2.166589756047687e-05,2.1665944174987187e-05,0.00016391072002914147,12,6,5
250,1680945275.1680956,528281400.0,0.262254,0,0,0,0,1,1,9.433143856873315e-07,9.451198617253514e-07,9.569706598912756e-05,21,11,6
251,235584.21535171554,469619.4,0.2503326,0,0,0,0,1,1,2.232131146584493e-12,5.385814016989343e-11,0.0020680095978536928,13,7,5
252,159.14428127739717,86.59873,0.259857,0,0,0,0,1,1,5.161209723625671e-15,1.952447873498394e-13,6.8617772067850824e-06,7,4,6
253,58292309.357360676,116210100.0,0.2865625,0,0,0,0,1,1,8.174670718119614e-08,8.803002171653418e-08,0.00021147436643187412,18,9,5
254,957314.0101503186,893602.1,0.2493869,0,0,0,0,1,1,1.165477938602777e-06,1.1657756359695348e-06,8.225175872217383e-05,16,8,5
255,404699.82849038875,268014.2,0.2504742,0,0,0,0,1,1,2.3194412618740074e-06,2.320818999346466e-06,4.510266812381822e-05,13,7,5
256,37611981.41293672,40279530.0,0.2498706,0,0,0,0,1,1,5.166402772260881e-08,4.8242262629116794e-08,8.394836117542326e-05,17,9,5
257,1166391.1291437715,2276310.0,0.3396573,0,0,0,0,1,1,8.012239812726918e-07,8.011484482484121e-07,6.339125401555457e-05,20,10,6
258,5140619061.773238,4791601000.0,0.2488146,0,0,0,0,1,1,6.809662200790711e-08,6.528911067338328e-08,0.00016738788500669788,17,9,5
259,3399.7387886640468,4232.456,0.2468646,0,0,0,0,1,1,0.0002365498756207729,0.00023654987371701797,0.00025281993793335733,7,4,5
260,1082233.9709553916,278537.3,0.2501558,0,0,0,0,1,1,3.367784972441228e-11,6.099149350772522e-10,0.00010199851164225037,13,7,5
261,2672039.495031593,1191068.0,0.2516617,0,0,0,0,1,1,1.21311583130346e-08,1.2314360075200464e-08,1.8648087517206096e-05,17,9,5
262,117.3725975119803,125.9385,0.3826131,0,0,0,0,1,1,6.106226635438361e-16,2.914335439641036e-14,3.5573942586131224e-07,7,3,6
263,4525046998.79559,4169014000.0,0.2412018,0,0,0,0,1,1,6.20887545821347e-08,4.177133772209629e-08,2.720805682865368e-05,16,8,5
264,297907.4547031945,380617.2,0.2270123,0,0,0,0,1,1,2.967943385168148e-06,2.9679498900203605e-06,2.7728360183332246e-05,18,9,6
265,657569410.134245,5515202000.0,1.555463,0,0,0,0,1,1,2.3438159485467125e-06,2.343814936744959e-06,3.1793313270023216e-05,25,13,5
266,103523204.86000104,73198370.0,0.2450034,0,0,0,0,1,1,1.664863257776028e-07,1.6253011252803118e-07,0.00015126716385808217,19,10,5
267,65221.130710001395,69205.67,0.2530738,0,0,0,0,1,1,1.9978463328129692e-13,2.0573875936236163e-11,1.541092515433551e-05,13,7,5
268,12467869617.10283,16986110000.0,0.2518086,0,0,0,0,1,1,6.182959981651482e-08,6.433311931033013e-08,3.12883532751288e-05,18,9,5
269,30687627.130557615,28272250.0,0.2499474,0,0,0,0,1,1,5.147360210289165e-08,5.2982321252503795e-08,6.834786477977195e-05,17,9,5
270,92654.31738090722,79884.91,0.2432372,0,0,0,0,1,1,1.1303785958545437e-05,1.1303829738770008e-05,0.00016007342791351563,15,8,6
271,290305798010.2762,223067100000.0,0.2490608,0,0,0,0,1,1,4.923237428844455e-08,4.5597569575254446e-08,0.0006893849279731358,17,9,5
272,102116.45898727087,353247.5,0.2086524,0,0,0,0,1,1,2.2818288111320362e-05,2.28183011372618e-05,0.0003851509822363486,11,6,5
273,11384527767.307377,12644520000.0,0.241078,0,0,0,0,1,1,3.5064213060875815e-07,3.507193441776302e-07,0.00015908015042315204,20,11,6
274,4802278926.727619,3665370000.0,0.2502912,0,0,0,0,1,1,1.7349655354682516e-08,4.7945960541092116e-08,4.315326981654167e-05,15,8,5
275,208159.93702840453,118520.8,0.2506433,0,0,0,0,1,1,1.1270429034482277e-12,1.1917011821793722e-10,0.00044512293699627836,13,7,5
276,375971465.1878064,472232800.0,0.2070835,0,0,0,0,1,1,2.449878284682683e-07,2.502454236052998e-07,0.00024014743473721456,19,10,5
277,1639132790.5253646,1139616000.0,0.2505814,0,0,0,0,1,1,4.1164152309036695e-08,6.323050250056639e-08,0.00020904138395116956,17,9,5
278,621094.1352212678,563379.2,0.2510106,0,0,0,0,1,1,1.8154281824500629e-06,1.815369559454716e-06,0.00011025105353279496,15,8,5
279,753111269.3099432,699360600.0,0.2504922,0,0,0,0,1,1,2.155209527944848e-08,2.0296889448763903e-08,0.00011232114617382456,16,8,5
280,4598.445479949289,16835.52,0.1918806,0,0,0,0,1,1,0.00010891783403788047,0.00010891783362410035,0.00015129949263992248,12,7,6
281,3297.804153895029,2388.379,0.2490121,0,0,0,0,1,1,1.568779070724769e-15,2.2482030246277507e-12,3.81524123211362e-05,7,4,5
282,51481419.57367315,40736980.0,0.2591263,0,0,0,0,1,1,1.7587218123791874e-07,1.7574326962179168e-07,6.564129529551767e-05,20,10,6
283,13015630.60764569,11199800.0,0.254827,0,0,0,0,1,1,2.393093913588551e-07,2.3689646863611635e-07,5.121326101467649e-05,18,9,5
284,455.29351965257683,239.474,12.21614,0,0,0,0,1,1,0.002308506187699404,0.002308506188214775,0.0023127716911320226,7,4,5
285,629.0279211355046,715.9645,0.2362871,0,0,0,0,1,1,6.129002551697814e-15,7.612581698770551e-13,1.8101343076868443e-05,8,4,5
286,223230.04658507396,170011.2,0.2491035,0,0,0,0,1,1,8.53602712954777e-12,2.5467923278953543e-10,0.0001593281714134255,13,7,5
287,869574886.7250053,893982300.0,0.249175,0,0,0,0,1,1,4.600537439891639e-08,5.1180586324584e-08,3.233599619412164e-05,17,9,5
288,1327.1727463620662,4185.058,0.3377226,0,0,0,0,1,1,8.104628079763643e-15,9.825473767932635e-14,1.795415489735941e-05,8,4,5
289,791814571.1312419,6320238000.0,0.2554805,0,0,0,0,1,1,3.4697861361898674e-08,3.547327337427575e-08,8.939045073208529e-06,19,10,5
290,1248089314.4176784,592295500.0,0.2546886,0,0,0,0,1,1,3.46226314311929e-07,3.452358846528251e-07,0.00013638107300474253,20,10,6
291,378.60249778093873,1857.858,0.2317431,0,0,0,0,1,1,0.0007270749549340705,0.0007270749546913202,0.0007227949843363057,11,6,6
292,1502430.6755523307,1185857.0,0.2505703,0,0,0,0,1,1,4.304417976033551e-11,9.552330821364064e-10,3.447574478437174e-05,15,8,5
293,38162.21739988822,27279.44,0.2266432,0,0,0,0,1,1,5.142921992549924e-13,7.907080413590345e-11,0.0002811091894596956,15,8,6
294,124284.78203408173,678567.2,0.273641,0,0,0,0,1,1,1.177946629127291e-12,1.0127426675055062e-10,2.027529723835908e-06,15,8,5
295,458131.62253242126,440094.9,0.4117661,0,0,0,0,1,1,2.171913424148438e-06,2.1709545138498672e-06,1.2000516139948884e-05,18,9,6
296,1437.594626750137,713.2162,0.2388907,0,0,0,0,1,1,2.042810365310288e-14,9.314771176605063e-13,7.057040588120955e-06,6,3,5
297,761385329.7694962,2519672000.0,0.283644,0,0,0,0,1,1,3.100868472549756e-07,3.102753290407101e-07,5.5754947483832584e-05,21,11,5
298,17052861060.948685,13588900000.0,0.2497065,0,0,0,0,1,1,1.9733967016044573e-08,1.8246458788340192e-09,0.00022938382883863628,16,8,5
299,11793.138461693936,34429.43,0.2491704,0,0,0,0,1,1,1.9234613901630837e-14,1.212280276163824e-12,5.361245506532719e-05,8,4,5
300,14.151403553839298,4.947186,1.254415,0,0,0,0,1,1,1.1102230246251565e-16,2.120525977034049e-14,9.202739892355538e-08,5,3,6
301,1719.6522473813745,1295.063,0.2448387,0,0,0,0,1,1,8.809416891204242e-15,4.801809853159482e-13,4.8640975317883465e-05,9,5,5
302,344.38386603047064,1049.261,0.1020655,1,1,0,1,1,1,2.55351295663786e-15,3.8824499171141724e-13,6.712571177236448e-06,4,2,5
303,18377212.294920802,33535000.0,0.2468592,0,0,0,0,1,1,4.371704240835328e-07,4.3709099240007987e-07,0.00028257681733767637,21,11,6
304,491357.4007622093,3762628.0,0.2132139,0,0,0,0,1,1,5.142457556728264e-07,5.142132163127311e-07,2.8921760664296636e-05,19,10,6
305,2824969.1809702446,23698730.0,0.2311492,0,0,0,0,1,1,1.1342100114664078e-07,1.129680563538571e-07,2.689667458899425e-05,19,10,5
306,47592.83844432923,61227.88,0.2609406,0,0,0,0,1,1,2.3314005042851527e-05,2.3313995182849823e-05,0.00034747390213629714,15,8,6
307,96625421838.63547,703462300000.0,0.2876693,0,0,0,0,1,1,7.034982641284637e-07,7.03452823388303e-07,5.446560923104778e-06,22,12,6
308,317.94637970750637,179.4246,0.01196981,1,1,1,1,1,1,0.0035701282430303798,0.0035701282434028,0.0035781350589896613,3,2,5
309,346963577135.48315,246227700000.0,0.2482177,0,0,0,0,1,1,4.481392687563286e-08,3.719048018915305e-08,3.0531401393937645e-06,17,9,5
310,464.8546970352791,202.6582,0.3318909,0,0,0,0,1,1,1.0269562977782698e-15,1.3461454173580023e-14,1.5582281508164098e-06,4,2,5
311,3373117690.7218165,2499817000.0,0.2460823,0,0,0,0,1,1,1.3640288490565134e-07,1.3514157184825385e-07,0.00011258169764701367,19,10,5
312,31106.61083585687,19839.02,0.2447813,0,0,0,0,1,1,1.172274518879799e-12,3.267041133758653e-11,7.906378941187879e-05,13,7,6
313,1602.7086774456598,1369.863,0.2440179,0,0,0,0,1,1,1.1157741397482823e-14,8.329448242250237e-14,2.921034194905414e-05,6,3,5
314,2954.568422216998,2945.91,0.2474023,0,0,0,0,1,1,1.2750506036211762e-14,2.4179209613336236e-12,2.8301160960393078e-05,7,4,5
315,68219006.31334451,506688600.0,0.2587975,0,0,0,0,1,1,2.5894132282822113e-08,2.633414553088187e-08,4.353828986936037e-05,18,9,5
316,1596493021.7699473,2769816000.0,0.2824492,0,0,0,0,1,1,4.3577071096034814e-07,4.352665199380823e-07,0.0001636562892104454,21,11,6
317,24728.972618112904,160809.8,0.208266,0,0,0,0,1,1,7.708470215694874e-06,7.708464813904747e-06,5.9748626981881436e-05,14,7,5
318,44370104568.53389,59465920000.0,0.248633,0,0,0,0,1,1,4.8869103930204716e-08,5.446186046587087e-08,9.888310414540857e-05,18,9,5
319,986028424722.5667,691201800000.0,0.2489846,0,0,0,0,1,1,4.792588941895117e-08,4.621977347739163e-08,0.00020502937679260278,17,9,5
320,8602.702433013355,5497.756,0.2528131,0,0,0,0,1,1,4.1955328100584666e-13,1.1175504965876826e-12,0.00022812660238336058,11,6,5
321,119.38776026723566,129.215,0.2321844,0,0,0,0,1,1,4.440892098500626e-16,9.159339953157541e-15,5.990759646690158e-07,7,4,6
322,210.5132927221644,273.8217,0.003204222,1,1,1,1,1,1,0.0033963455867463896,0.0033963455865762505,0.003389950746718328,2,1,5
323,30364730.30121335,188166000.0,0.1947328,0,0,0,0,1,1,3.2858347503994523e-07,3.285092635141318e-07,4.6636430228008674e-05,22,11,6
324,29.4187091797779,131.474,29.50416,0,0,0,0,1,1,0.007666642252477277,0.007666642252418561,0.00766491750598845,8,4,6
325,133433000.03822578,119797100.0,0.249674,0,0,0,0,1,1,1.6285162052209756e-08,2.426728823445856e-08,3.741211867286376e-05,17,9,5
326,376627307272.0534,150297100000.0,0.2575039,0,0,0,0,1,1,1.973156709656725e-07,1.9722834089783194e-07,1.928786658964501e-05,19,10,6
327,876.3057387565793,4010.742,0.3302157,0,0,0,0,1,1,0.0035356322747014945,0.003535632274907552,0.0035436211861210043,11,5,6
328,11459382341.18028,127971800000.0,1.538413,0,0,0,0,1,1,2.371037068793491e-06,2.3710379574715112e-06,3.6279688001294996e-05,25,13,5
329,13274.127782578147,12943.93,0.246079,0,0,0,0,1,1,1.2068124277675452e-13,1.176708730454834e-11,5.296347184208239e-05,12,6,5
330,313565871.73972356,141611200.0,0.2507709,0,0,0,0,1,1,1.524498359188388e-08,5.700347069159315e-09,0.004238389342608295,15,8,5
331,7644.7479725265075,8518.838,0.2497207,0,0,0,0,1,1,5.1986193128072955e-14,2.0415058532563535e-12,9.363171238965795e-05,8,4,5
332,27064793558.416893,16296440000.0,0.2494148,0,0,0,0,1,1,1.9553540120398338e-07,1.9958541730424884e-07,9.044036731720162e-05,19,10,5
333,200.94902240485055,357.6956,0.2425455,0,0,0,0,1,1,0.0028089153643088283,0.002808915364355513,0.002811986472599004,6,3,5
334,10.391673959477679,47.70821,0.06269132,1,1,0,1,1,1,4.440892098500626e-16,1.2656542480726785e-14,1.5255680962944496e-07,4,2,5
335,13023.982323847991,24497.02,0.2366548,0,0,0,0,1,1,2.0076404130138207e-13,2.3795876179565345e-11,0.00016128872524583018,10,6,5
336,2808443336.227911,4817846000.0,0.2481513,0,0,0,0,1,1,2.1225282420545e-08,1.916494379861078e-08,0.0004037971493740522,16,8,5
337,772339.1455193259,569170.2,0.2457599,0,0,0,0,1,1,8.028780864674109e-10,9.553840923995718e-10,0.00011710742035559137,17,9,5
338,1259181202.1866355,1056702000.0,0.2524362,0,0,0,0,1,1,2.08743369256581e-07,2.071609478404568e-07,0.00020149922666579112,19,10,5
339,14.17384823114728,8.309908,0.1523847,1,1,0,1,1,1,1.1102230246251565e-16,3.552713678800501e-15,2.4126942221869285e-08,4,2,6
340,59.634609432747425,345.5816,0.2221878,0,0,0,0,1,1,1.3877787807814457e-16,1.8041124150158794e-15,1.5015048318578472e-07,5,3,5
341,35.37126729004273,93.00273,0.1904834,0,0,0,0,1,1,5.551115123125783e-17,1.7541523789077473e-14,2.875307647531855e-07,6,3,6
342,3262308293564.0244,2695333000000.0,0.2257609,0,0,0,0,1,1,6.960323765566697e-07,6.963424429245387e-07,0.00013043647688590926,21,11,6
343,17832.99763852473,10127.73,0.250161,0,0,0,0,1,1,5.678064121703096e-05,5.6780642933391214e-05,3.558016194176446e-05,9,5,5
344,5087.744170166357,17831.32,0.2770972,0,0,0,0,1,1,8.038014698286133e-14,1.1590728377086634e-13,2.3458357745642644e-05,13,7,6
345,311453519865.9847,174595300000.0,0.2564818,0,0,0,0,1,1,3.2275818220453795e-07,3.2251766450144377e-07,6.55068057116268e-05,20,10,6
346,22229836.600003507,334920100.0,0.2015651,0,0,0,0,1,1,1.2610296662440845e-07,1.260887525222909e-07,2.14131885935831e-05,21,11,5
347,4950596877.645442,2866825000.0,0.216661,0,0,0,0,1,1,1.0208752304191657e-06,1.021049633822893e-06,1.8113566246186578e-05,22,11,6
348,8812127.001308087,6240745.0,0.2629241,0,0,0,0,1,1,7.913153510439167e-08,8.486199060026746e-08,0.0001390879789260328,18,9,5
